movie_id,imdb,rotten_tomatoes
12660,5.8,
12661,6.5,
12662,5.7,
12663,5.6,
12664,4.7,
12665,3.7,
12666,6.4,
12667,6.1,
12668,4.7,
12669,6.2,
12670,6.1,
12671,4.6,
12672,4.2,
12673,4.5,
12674,4.8,
12675,3.7,
12676,6.2,
12677,6.8,
12678,4.9,
12679,6,
12680,5.9,
12681,4.3,
12682,6,
12683,7.4,
12684,4.3,
12685,5.9,
12686,5.8,
12687,3.9,
12688,3.9,
12689,5.3,
12690,7.5,
12691,5.8,
12692,5.6,
12693,7.1,
12694,3.9,
12695,6,
12696,3.4,
12697,6.8,
12698,3.9,
12699,6.7,
12700,5.4,
12701,6.3,
12702,6.1,
12703,6.5,
12704,6.5,
12705,7.3,
12706,4.8,
12707,7.8,
12708,5,14
12709,3,
12710,3.8,
12711,6.2,
12712,7,
12713,2.2,
12714,6.8,
12715,7.6,
12716,4.1,
12717,6,
12718,2.7,
12719,7.3,
12720,7.3,
12721,8.5,
12722,4.9,
12723,4.2,
12724,5.8,
12725,3.2,
12726,4,
12727,6.6,
12728,5.6,
12729,5.5,
12730,4.2,
12731,3.9,
12732,5.9,
12733,7.6,
12734,6.1,
12735,5,
12736,2.5,
12737,6.7,
12738,4.2,
12739,5.4,
12740,5.5,
12741,5.9,40
12742,6,
12743,3.4,
12744,5.9,
12745,2.7,
12746,6.3,
12747,4.4,
12748,5.7,
12749,3.8,
12750,5.6,
12751,5.5,
12752,3.6,
12753,5.7,
12754,6.2,
12755,7.4,
12756,2.4,
12757,5.3,
12758,5.8,
12759,7.1,
12760,4.3,
12761,6.1,38
12762,6.8,
12763,3.4,
12764,4.4,
12765,5.4,
12766,4.7,
12767,5.7,
12768,6.7,
12769,5.7,
12770,6.2,
12771,4.9,
12772,4.3,
12773,4.5,
12774,5.4,
12775,6.6,
12776,6.4,
12777,5.3,
12778,4.2,
12779,5.1,
12780,6.4,
12781,4.1,
12782,5.9,
12783,4.9,
12784,6.6,
12785,4.4,
12786,6.5,
12787,4.8,
12788,6.3,
12789,7.2,
12790,6.2,
12791,7.3,
12792,6.1,
12793,6.2,
12794,7.5,
12795,4.5,
12796,6.4,
12797,7.2,
12798,5.7,
12799,5.1,
12800,4.5,
12801,7.3,
12802,6.1,
12803,4.9,
12804,6.1,
12805,4,
12806,6,
12807,5,
12808,3.5,
12809,6.4,
12810,5.8,
12811,5.4,
12812,6.3,
12813,5.5,
12814,6.7,
12815,5.3,
12816,4.3,
12817,4.4,
12818,6.3,
12819,6.2,
12820,3.6,
12821,4.5,
12822,5.6,
12823,6.6,
12824,4.9,
12825,4.7,
12826,5.1,
12827,7.1,
12828,4.8,
12829,2.9,
12830,,
12831,4.1,
12832,5.5,
12833,5.6,
12834,5.6,
12835,3.2,
12836,5.6,
12837,7.2,
12838,5.6,
12839,4.9,
12840,3,
12841,5,
12842,4.8,
12843,4.8,
12844,6.5,
12845,6.4,
12846,3.8,
12847,5.9,
12848,5.9,
12849,6.4,
12850,5.6,
12851,6.4,
12852,3.7,
12853,8.3,
12854,5.7,
12855,6.4,
12856,4.2,
12857,5,
12858,7.4,
12859,3.6,
12860,5.9,
12861,3.5,17
12862,6.6,
12863,4.5,
12864,8,
12865,7,
12866,5.8,
12867,5.8,
12868,4.4,
12869,6.1,
12870,5.4,
12871,5.6,
12872,5.4,
12873,7.9,
12874,5.3,
12875,5.1,
12876,5.5,
12877,7.9,
12878,2.1,
12879,4,
12880,3.9,
12881,4.6,
12882,6.2,
12883,6.8,
12884,3.6,
12885,5.8,
12886,3.6,
12887,6,
12888,5.6,
12889,5.9,
12890,6.3,
12891,7,
12892,5.5,
12893,6.7,
12894,5.5,
12895,6,
12896,5.4,
12897,6.3,
12898,6.8,
12899,5.8,
12900,6.9,
12901,3.9,
12902,6.1,
12903,6.5,
12904,5.4,
12905,6.1,
12906,3.5,
12907,5,
12908,5.4,
12909,4.6,
12910,5.3,
12911,3,
12912,2.8,
12913,6.7,
12914,6.7,
12915,4.7,
12916,7.3,
12917,2.5,
12918,5.2,
12919,5.5,13
12920,3.2,
12921,6,
12922,3.6,
12923,5.3,
12924,6.9,
12925,7.7,
12926,5.3,
12927,6.7,
12928,4.4,
12929,5.6,
12930,5.6,
12931,5.5,
12932,2.3,
12933,5.8,
12934,6.6,
12935,5.9,
12936,3.3,
12937,6.2,
12938,6.8,
12939,5.2,
12940,6.3,
12941,4.9,
12942,6.5,
12943,7,
12944,5.7,
12945,7.6,
12946,6.2,
12947,4.1,
12948,4.7,
12949,4,
12950,4.6,
12951,6.4,
12952,6.9,
12953,,
12954,7,
12955,7.1,
12956,4.9,
12957,6,
12958,6.1,
12959,5.5,
12960,3.9,
12961,4.5,
12962,4.7,
12963,6.3,
12964,5.3,
12965,4.2,
12966,4.3,
12967,5.5,
12968,4.9,
12969,4.4,
12970,5,
12971,2.7,
12972,5.5,
12973,7.7,
12974,3.5,
12975,7.9,
12976,5.1,
12977,6.2,
12978,7.7,
12979,5,
12980,3.3,
12981,8.1,
12982,4.7,
12983,3,
12984,6,
12985,5.6,
12986,5.1,
12987,4.9,
12988,7,
12989,8.1,
12990,4.8,
12991,3.4,
12992,3.5,
12993,6.2,57
12994,4.8,
12995,5.2,
12996,4.6,
12997,5.5,
12998,3.2,
12999,3.1,
13000,4,
13001,6.4,
13002,5.3,
13003,4.2,
13004,4.2,
13005,5.1,
13006,3.5,
13007,5.8,
13008,5.3,
13009,4.7,
13010,5.6,
13011,5.9,
13012,6.1,
13013,5.3,
13014,4.3,
13015,3.8,
13016,4.3,
13017,3.8,
13018,6.2,
13019,6,
13020,4.8,
13021,4.7,
13022,5.9,
13023,6.3,
13024,5.6,
13025,6.9,
13026,4.9,
13027,5,
13028,5.1,
13029,7.7,
13030,5.2,
13031,5.8,
13032,5.8,
13033,4.7,
13034,5.4,
13035,5,
13036,5.1,
13037,3.2,
13038,6.9,
13039,5.7,
13040,7,
13041,7.5,
13042,6.7,
13043,7.7,
13044,5.1,
13045,6.4,
13046,5.3,
13047,4.8,
13048,6.8,
13049,4.6,
13050,5.9,
13051,4.1,
13052,5,
13053,6.3,75
13054,6.9,
13055,5.4,
13056,7.5,
13057,6,
13058,5.6,
13059,4.7,
13060,5.7,
13061,3.4,
13062,3.8,
13063,3.3,
13064,6.6,
13065,5.6,
13066,4.5,
13067,7.4,
13068,4.5,
13069,5.5,
13070,2.3,
13071,4.6,
13072,3.9,
13073,2.4,
13074,5.8,
13075,3.6,
13076,4.6,
13077,6.6,
13078,7.7,
13079,4.5,
13080,3.6,
13081,6.8,
13082,5.1,
13083,5.4,
13084,3.3,
13085,5.9,
13086,5,
13087,5.3,
13088,5.2,
13089,6.9,
13090,6.2,
13091,5.2,
13092,3.5,
13093,5.4,
13094,6.4,
13095,8.1,
13096,6.1,
13097,6.1,
13098,5.3,
13099,5.8,
13100,4.8,
13101,4.9,
13102,4.9,
13103,7.7,
13104,4.2,
13105,7,
13106,3.4,
13107,4.8,
13108,5.4,
13109,2.1,
13110,5.5,
13111,3.2,
13112,5.9,
13113,4.5,
13114,7.3,
13115,5.8,
13116,6.1,
13117,6.6,
13118,4.5,
13119,6.6,
13120,6.9,
13121,4.3,
13122,4.6,
13123,6.2,
13124,3.2,
13125,3.8,
13126,3.6,
13127,2.4,
13128,5.1,
13129,3.4,
13130,3.5,
13131,4.9,
13132,6.1,
13133,4.9,
13134,6.1,
13135,6.1,
13136,5.1,
13137,3.2,
13138,4.3,
13139,4.7,
13140,5.5,
13141,5.7,
13142,4.4,
13143,5.7,
13144,4.2,
13145,4.2,
13146,5.5,
13147,5.7,
13148,5.3,
13149,6.6,
13150,7.2,
13151,4.8,
13152,4.5,
13153,5.2,
13154,4.5,
13155,3.2,
13156,4.2,
13157,4.9,
13158,5.1,
13159,5.5,
13160,5,
13161,6.7,
13162,4.4,
13163,5.7,
13164,4.4,
13165,2.9,40
13166,6.1,
13167,5.5,
13168,4.6,
13169,4.5,
13170,6.6,
13171,5.4,
13172,5.5,
13173,7.4,
13174,3.8,
13175,4.9,
13176,4.4,
13177,6.5,
13178,3,
13179,6.3,
13180,5.9,
13181,5.3,
13182,2.9,
13183,5.3,
13184,4.6,
13185,6.3,
13186,6.3,
13187,6.7,
13188,4.8,
13189,3.2,
13190,4.6,
13191,4.6,
13192,5.4,
13193,3.7,
13194,6.4,
13195,6.9,
13196,5.2,
13197,5.6,
13198,3.9,
13199,5.2,
13200,5,
13201,5.2,
13202,5.6,
13203,4.9,
13204,5.7,
13205,6.1,
13206,6.2,
13207,5.9,
13208,5.3,
13209,4.1,
13210,5.4,
13211,6.4,
13212,5.2,
13213,6.5,
13214,5.1,
13215,5.3,
13216,6.5,
13217,6.4,
13218,5.5,
13219,3.4,
13220,5.5,
13221,5.6,
13222,4.7,
13223,3.8,
13224,,
13225,6.5,
13226,5.9,
13227,5.6,
13228,5.4,
13229,5.3,
13230,4.9,
13231,7.7,
13232,5.3,
13233,3.6,
13234,5.2,
13235,6.4,
13236,5.5,
13237,1.9,
13238,3.1,
13239,3.7,
13240,4.2,
13241,7,
13242,5.1,
13243,5,
13244,3,
13245,7.8,
13246,4.4,
13247,2.7,
13248,5,
13249,8.2,
13250,3,
13251,5.2,
13252,3.2,14
13253,5.4,
13254,4.3,
13255,5.9,
13256,6.4,
13257,4.3,
13258,7.4,
13259,7.2,
13260,3.8,
13261,4.6,
13262,4.6,
13263,6.6,
13264,3.4,
13265,5.6,
13266,5.6,
13267,5.9,
13268,5.9,
13269,7.8,
13270,5.8,
13271,4,
13272,5.9,
13273,4,
13274,2.5,
13275,6.9,
13276,5.5,
13277,3.2,
13278,6,
13279,3.3,
13280,7.6,
13281,6.1,
13282,6.2,
13283,6.1,
13284,3.6,
13285,5.3,
13286,3.3,
13287,3.1,
13288,5,
13289,5,
13290,3.2,
13291,6.5,
13292,6.1,
13293,3.2,
13294,4.4,
13295,5.2,
13296,4.2,
13297,3.9,
13298,5.4,
13299,6.5,
13300,8.1,
13301,5.5,
13302,8.1,
13303,7,
13304,6.4,
13305,5.9,
13306,5.6,
13307,6.5,
13308,2.3,
13309,5.9,
13310,5.8,
13311,6.6,
13312,3.5,
13313,4.6,
13314,6.6,
13315,6.5,
13316,5.4,
13317,4.7,
13318,7.4,
13319,,
13320,,
13321,,
13322,,
13323,6.3,
13324,6,
13325,6.7,
13326,4.4,19
13327,3.4,9
13328,5.3,
13329,5.4,
13330,5.7,
13331,7.5,
13332,6.2,
13333,3.9,
13334,5.5,
13335,4.9,
13336,5.3,
13337,7.3,
13338,8,
13339,5.5,
13340,3.8,
13341,5.1,
13342,7.9,
13343,4.8,
13344,2.6,
13345,3.9,
13346,4,
13347,3.1,
13348,5.8,
13349,6.6,
13350,6.8,
13351,6.9,
13352,5.4,
13353,5.2,
13354,3.8,
13355,4.9,
13356,5.6,
13357,4.4,
13358,1.6,
13359,5,
13360,5.2,
13361,6.4,
13362,5.6,
13363,6.7,
13364,3.9,
13365,3.8,
13366,5.1,
13367,3,
13368,3.9,
13369,5.2,
13370,2.7,
13371,4.3,
13372,4.5,
13373,5.3,
13374,5.1,
13375,5.2,
13376,2.7,
13377,6.4,
13378,7.1,
13379,6.3,
13380,6.2,
13381,4.5,
13382,5.4,
13383,4,
13384,5.7,
13385,7.3,
13386,4.8,
13387,2.6,
13388,6.2,
13389,6.2,
13390,6.7,
13391,6.3,
13392,6.3,
13393,2.3,
13394,5.2,
13395,3.8,
13396,4.4,
13397,3.5,
13398,5.3,
13399,6,
13400,5.1,
13401,2.7,
13402,4.1,8
13403,5.1,
13404,6.3,
13405,4,
13406,4.4,
13407,6,
13408,3.8,
13409,3,
13410,2.8,
13411,4.9,
13412,4.9,
13413,6.8,
13414,6.6,
13415,3.2,
13416,4.8,
13417,5.8,
13418,5.7,
13419,2.7,
13420,3.1,
13421,5.4,
13422,6.1,
13423,3.1,
13424,4.7,
13425,5.7,
13426,3.8,
13427,4.2,
13428,7.1,
13429,6.9,
13430,6,
13431,3.3,
13432,4.5,
13433,3.7,
13434,3.1,
13435,8.4,
13436,7.7,
13437,6.6,
13438,5.4,
13439,6.9,
13440,6.7,
13441,3.4,
13442,7.9,
13443,3.2,
13444,6.4,
13445,3.9,
13446,6.4,
13447,5.5,
13448,4.7,
13449,1.8,
13450,6.6,
13451,5.3,
13452,4.3,
13453,3.5,
13454,7.6,
13455,,
13456,2.4,
13457,3.1,
13458,3.5,
13459,5.7,
13460,5.5,
13461,6.2,
13462,5.3,
13463,4.7,
13464,2.4,
13465,2.3,
13466,5.9,
13467,2.5,
13468,6.5,
13469,6.8,
13470,3.5,
13471,1.6,
13472,7.3,
13473,5.6,
13474,4.6,
13475,6.1,
13476,6.1,
13477,4.8,
13478,3.4,
13479,4.8,
13480,3.3,
13481,3.1,
13482,6.9,
13483,4.6,
13484,2.9,
13485,6.1,
13486,4.6,
13487,5,
13488,7.6,
13489,4.6,
13490,3.5,
13491,4.5,
13492,5,
13493,4.9,
13494,6.6,
13495,6.3,
13496,3.5,
13497,2.3,
13498,2.1,
13499,4.8,
13500,3.5,
13501,6.8,
13502,6.5,
13503,4.8,
13504,3,
13505,6.6,
13506,4.7,
13507,6.5,
13508,5.2,
13509,4.8,
13510,3.6,
13511,3.3,
13512,3.1,
13513,4.3,
13514,6.1,
13515,4.5,
13516,3.4,
13517,7.5,
13518,4.6,
13519,2.8,
13520,7.9,
13521,5.7,
13522,5.4,
13523,3.4,
13524,3.7,
13525,2.1,
13526,7.4,
13527,5.2,
13528,4.4,
13529,5.9,
13530,6.9,
13531,3.1,
13532,6.5,
13533,6.2,
13534,5.8,
13535,3.3,
13536,6.2,
13537,4.5,
13538,5.2,
13539,6.9,
13540,4.5,
13541,2.7,
13542,2.2,
13543,4.6,
13544,2.4,
13545,3.7,
13546,5.9,
13547,6.4,
13548,6,
13549,6.4,
13550,5.5,
13551,3.2,
13552,4.3,
13553,5.2,
13554,5.1,
13555,6.1,
13556,4.1,
13557,4.7,
13558,5,10
13559,4.9,
13560,5.7,
13561,5,
13562,4.9,
13563,7.3,40
13564,3.7,
13565,6.2,
13566,7.7,
13567,5.4,
13568,6.5,
13569,6.3,
13570,5.6,
13571,5.9,
13572,4.1,
13573,7,
13574,3.9,
13575,2.1,
13576,5.6,
13577,4.1,
13578,3.2,
13579,4.9,
13580,3.6,
13581,6.2,
13582,5.8,
13583,4.8,
13584,5.4,
13585,2.4,8
13586,3.3,
13587,5.4,
13588,6.1,
13589,3.4,
13590,4.2,
13591,5.4,
13592,5.4,
13593,4.7,
13594,6.8,
13595,4.7,
13596,6.6,
13597,7.5,
13598,4.3,
13599,4.6,
13600,6.2,
13601,6,
13602,2.9,
13603,4.8,
13604,2.4,
13605,2.8,
13606,7.1,
13607,5,
13608,3.9,
13609,4.5,
13610,8,
13611,5.4,
13612,5.3,
13613,5.5,
13614,4.1,
13615,5.9,
13616,4.7,
13617,5.7,
13618,4,25
13619,3.9,
13620,6.9,
13621,5.7,
13622,6.3,
13623,4.8,
13624,6.2,
13625,4.8,17
13626,4,
13627,6.6,
13628,7,
13629,6,
13630,7.4,
13631,4.7,
13632,6,
13633,4.7,
13634,5.8,
13635,5.8,
13636,5.1,
13637,4.2,
13638,6.2,
13639,4.9,
13640,6.3,
13641,4.5,
13642,6.1,
13643,4.4,
13644,,
13645,5.6,
13646,5.6,
13647,2.8,
13648,7.2,
13649,7.2,
13650,4.7,
13651,4.4,
13652,2.2,
13653,6.5,
13654,6.5,
13655,6.6,
13656,4.4,
13657,5.4,
13658,6.3,
13659,5.8,
13660,2.5,
13661,5.9,
13662,4.4,
13663,5.3,
13664,6.8,
13665,6.6,
13666,3.6,
13667,4.9,
13668,5.7,
13669,6.2,
13670,3.9,
13671,3.5,
13672,2.6,
13673,4.3,
13674,5.3,
13675,4.4,
13676,5.1,
13677,6.9,
13678,6.5,
13679,6.8,
13680,4.1,
13681,3.3,
13682,1,
13683,3.3,
13684,4.4,
13685,2.9,
13686,7.4,
13687,5.3,
13688,5,
13689,5.8,
13690,6,
13691,4.3,
13692,4.1,
13693,2.2,
13694,6.4,
13695,5.8,
13696,5.1,
13697,6.1,
13698,5.4,
13699,3.8,
13700,2.5,
13701,6.3,
13702,4.5,
13703,4.1,
13704,5.7,
13705,5.6,
13706,6.2,
13707,3.5,
13708,4.5,
13709,5.5,
13710,2.4,
13711,6.8,
13712,6.5,
13713,4.4,
13714,4.5,
13715,5.9,
13716,5.8,
13717,7.3,
13718,7.2,
13719,7.2,
13720,5.3,
13721,6,
13722,6,
13723,5.2,
13724,5.2,
13725,5.5,
13726,6.5,
13727,5.5,
13728,3.5,
13729,4.5,
13730,7,
13731,6.4,
13732,5.2,
13733,4.5,
13734,4.8,
13735,4.6,
13736,6.2,
13737,6.1,
13738,3.9,
13739,6.6,
13740,3.1,
13741,2.5,
13742,4.1,
13743,4.6,
13744,7.9,
13745,5.9,
13746,5.4,
13747,6.5,
13748,3.2,
13749,5.1,
13750,3.5,
13751,5.1,
13752,6.2,
13753,6,
13754,6.2,
13755,5.8,
13756,4.8,
13757,6.7,
13758,5,
13759,5.3,
13760,4.5,
13761,6.8,
13762,3.4,
13763,7.8,
13764,3.8,
13765,4.3,
13766,6.5,
13767,,
13768,5.4,
13769,5.8,
13770,3.8,
13771,5.9,
13772,5.3,
13773,5,
13774,6.1,
13775,2.5,
13776,5.6,
13777,5.1,
13778,6.6,
13779,6.1,
13780,3.8,
13781,7.4,
13782,4.2,
13783,6.6,
13784,3.6,
13785,4.5,
13786,3.6,
13787,6.2,
13788,5,
13789,5.3,
13790,2.8,
13791,4.5,
13792,6.1,
13793,5.1,
13794,4.3,
13795,6.5,
13796,7.5,
13797,,
13798,6.8,
13799,4,
13800,3.1,
13801,3.9,
13802,5.4,
13803,5.1,
13804,3.8,
13805,4.2,
13806,4.8,
13807,5.3,
13808,4,
13809,5,
13810,5.2,
13811,3.5,
13812,,
13813,,
13814,0,
13815,,
13816,,
13817,,
13818,,
13819,,
13820,,
13821,,
13822,0,
13823,,
13824,5.9,
13825,5.3,
13826,5,
13827,5.7,
13828,4.4,
13829,6.1,
13830,6.7,
13831,3.5,
13832,4.9,
13833,6.9,
13834,5.7,
13835,6.2,
13836,5.6,
13837,4.8,
13838,5.7,
13839,4.9,
13840,5.2,
13841,7,
13842,5.6,
13843,7,
13844,5.2,
13845,6.6,
13846,5.1,
13847,5.5,
13848,4.6,
13849,4.7,
13850,4.1,
13851,2.1,
13852,4.7,
13853,7.4,
13854,5.3,
13855,3.5,
13856,6.3,
13857,2.7,
13858,3.4,
13859,5.7,
13860,6.6,
13861,6.6,
13862,5.4,
13863,5.3,
13864,5.8,
13865,6.6,
13866,5.4,
13867,4.3,
13868,3.2,
13869,4.8,
13870,6.8,
13871,4.4,
13872,6.9,
13873,2.9,
13874,6.9,
13875,6.5,
13876,4.4,
13877,1.7,
13878,7,
13879,5.4,
13880,1.9,
13881,6.4,
13882,5.3,
13883,6.5,
13884,4.6,
13885,5.7,
13886,5.8,
13887,6.2,
13888,3.3,
13889,4.3,
13890,6.7,
13891,4.9,
13892,4.9,
13893,4.9,
13894,3.6,
13895,5,
13896,4.6,
13897,8.1,
13898,5.5,
13899,5.3,
13900,6.3,
13901,7,
13902,7.2,
13903,2.5,
13904,3,
13905,5.3,
13906,5.7,
13907,6,
13908,5.5,
13909,4.7,
13910,3.7,
13911,2,
13912,6.1,
13913,6.1,
13914,6.6,
13915,6.5,
13916,5.7,
13917,5,
13918,2.2,
13919,5,
13920,5.7,
13921,6,
13922,4.6,
13923,5.1,
13924,5,
13925,6.9,
13926,5.4,
13927,5.4,
13928,3.5,
13929,4.8,
13930,6,
13931,7.2,
13932,7,
13933,2.5,
13934,1.4,
13935,3.5,
13936,5.3,
13937,4.1,
13938,4.9,
13939,6.1,
13940,4.4,
13941,2.7,
13942,6.1,
13943,5.7,
13944,3.3,
13945,5.5,
13946,5.9,
13947,3.5,
13948,6.3,
13949,2.7,
13950,3.3,
13951,5.5,
13952,7.1,
13953,3.6,
13954,4.8,
13955,5.3,
13956,4.7,
13957,3.2,
13958,4.4,
13959,3.3,
13960,5.3,
13961,6.5,
13962,4.8,
13963,6.3,
13964,2.6,
13965,5.6,
13966,4.4,
13967,3.7,7
13968,5,
13969,6.5,
13970,4.5,
13971,6.3,
13972,3.5,
13973,7.9,
13974,4.8,
13975,,
13976,7.1,
13977,5.8,
13978,4,
13979,4.2,
13980,4.2,
13981,3.1,
13982,7,
13983,5.1,
13984,6,
13985,4.5,
13986,5.5,
13987,5.6,
13988,6,
13989,5.6,
13990,3.4,
13991,6.4,
13992,3.9,
13993,5.3,
13994,4.6,
13995,5.1,
13996,4.2,
13997,4.4,
13998,2.4,
13999,2.1,
14000,7.8,
14001,5.7,
14002,6.7,
14003,3.7,
14004,3.6,
14005,6.3,
14006,5.4,
14007,2.8,
14008,3.8,
14009,4.8,
14010,5,
14011,5.3,
14012,2.2,
14013,7,
14014,5.1,
14015,2.7,
14016,6.9,
14017,6.2,
14018,5.1,
14019,3.9,
14020,4.6,
14021,5.8,
14022,5,
14023,3.7,
14024,3.3,
14025,4.4,
14026,6.3,
14027,5.2,
14028,5.2,
14029,5.3,
14030,3.8,
14031,3.6,
14032,5.4,
14033,6.9,
14034,3.7,
14035,5.8,
14036,5.3,
14037,3.1,
14038,4.1,
14039,7.8,
14040,3.8,
14041,3.5,
14042,4.9,
14043,6.7,
14044,4.4,
14045,2.2,
14046,4.3,
14047,6.1,
14048,6.3,
14049,5.8,
14050,3.7,
14051,5.9,
14052,4.8,
14053,4.4,
14054,5.8,
14055,3.2,
14056,4.4,
14057,3.7,
14058,5.4,
14059,5.7,
14060,5.8,
14061,4.3,
14062,6,
14063,4.8,
14064,4.6,
14065,4.2,
14066,6.1,
14067,4.1,
14068,3.8,
14069,3.7,
14070,3.8,
14071,4.3,
14072,7.2,
14073,5.1,
14074,5.2,
14075,5.8,
14076,3.1,
14077,7.5,
14078,4.7,
14079,2.9,
14080,4,
14081,4.2,43
14082,7.4,
14083,7,
14084,3.9,
14085,4.1,
14086,4.4,
14087,7.3,
14088,5.7,
14089,4.9,
14090,2.8,
14091,4.4,
14092,6.1,
14093,6.1,
14094,3.7,
14095,5.9,
14096,6.8,
14097,3.5,
14098,5.1,11
14099,5.4,
14100,4.1,
14101,2.4,
14102,3.4,
14103,5.1,
14104,2.9,
14105,5.3,
14106,2.8,
14107,5.1,
14108,6.3,
14109,5.1,
14110,3.6,
14111,5.4,
14112,5.7,
14113,5,
14114,6.6,
14115,5.3,
14116,7,
14117,4.5,
14118,5.2,
14119,2.7,
14120,4.3,
14121,5.2,
14122,5.3,
14123,3.5,
14124,4.1,
14125,2.7,
14126,,
14127,3.4,
14128,6.3,
14129,4.5,
14130,3.7,
14131,4.7,
14132,3.7,
14133,3.9,9
14134,4.1,
14135,5.6,
14136,3.5,
14137,6.4,
14138,5.7,
14139,6.5,
14140,5.5,
14141,6.7,
14142,5,
14143,4.4,
14144,2.2,
14145,4,
14146,5.5,
14147,6.9,
14148,5.8,
14149,5.7,
14150,4.9,
14151,4.8,
14152,4.2,
14153,5.7,
14154,4.8,
14155,5.8,
14156,5,
14157,3.5,
14158,4.8,
14159,2.4,
14160,3.7,
14161,4.8,
14162,5.1,
14163,4.2,
14164,5.8,
14165,3,
14166,5.9,
14167,5.3,
14168,5.8,
14169,3.7,
14170,4.9,
14171,3.3,
14172,4.6,
14173,4,
14174,5,
14175,3.5,
14176,2,
14177,5.9,
14178,2.8,
14179,5.5,
14180,6.2,
14181,5.9,
14182,6.8,
14183,6.2,
14184,6.9,
14185,6.4,
14186,3.8,
14187,7.4,
14188,4.6,
14189,6.9,
14190,2,
14191,6.3,
14192,7,
14193,2.8,
14194,5.6,
14195,6.5,
14196,8.3,
14197,3,
14198,5.3,
14199,3.1,
14200,5,
14201,5.6,
14202,5.5,
14203,4.4,
14204,5.3,
14205,3.8,
14206,5.8,
14207,5.7,
14208,5.2,
14209,7.7,
14210,2.5,
14211,6.3,
14212,3.8,
14213,5.9,
14214,3.5,
14215,5.8,
14216,7,
14217,7,
14218,3.8,
14219,5.6,
14220,4.1,
14221,5.8,
14222,5.3,
14223,5,
14224,2.6,
14225,6.8,
14226,6.8,
14227,2.2,
14228,4.1,
14229,7.6,
14230,7.1,
14231,2.1,
14232,3.1,
14233,4.4,
14234,4.4,
14235,4.6,
14236,5,
14237,4.7,
14238,4.1,
14239,5.2,
14240,4.6,
14241,5.9,
14242,4.9,
14243,5,
14244,3.4,
14245,4,
14246,2.7,
14247,4.4,
14248,6.7,
14249,6.7,
14250,5.4,23
14251,4.8,
14252,4.8,
14253,5.9,
14254,5.9,
14255,6,
14256,4.4,
14257,4.5,
14258,4.9,
14259,7.6,
14260,2.6,
14261,4.9,
14262,3.3,20
14263,5.7,
14264,2.8,
14265,4.5,
14266,4.8,
14267,6.2,
14268,5.8,
14269,1.9,
14270,4.9,
14271,,
14272,6,
14273,3.3,
14274,2.8,
14275,4.2,
14276,4.2,
14277,4.6,
14278,2.5,
14279,6.1,
14280,4.8,
14281,6.2,
14282,5.8,
14283,5.2,
14284,4.5,
14285,5.1,
14286,2.5,
14287,4.6,
14288,5.4,
14289,3,
14290,6.4,
14291,5.9,
14292,3,
14293,2.3,
14294,6.7,
14295,2.7,
14296,3,
14297,2.1,
14298,5,
14299,4.7,
14300,3.9,
14301,1.6,
14302,7,
14303,3.3,
14304,5.1,
14305,5.4,
14306,6.3,
14307,5.4,
14308,1.4,
14309,7.4,
14310,4.3,
14311,4.6,
14312,5.2,
14313,4.7,
14314,5.5,
14315,5.7,
14316,5.2,
14317,6.9,
14318,6.4,
14319,4.3,
14320,5.4,
14321,4.8,
14322,4.8,
14323,5.6,
14324,6.7,
14325,4.7,
14326,6.3,
14327,5.2,
14328,3.3,
14329,6.8,
14330,5.4,
14331,5.9,
14332,2.6,
14333,4.6,
14334,2.7,
14335,4.3,
14336,3.8,
14337,6.4,
14338,5.1,
14339,4.1,
14340,4.2,
14341,3.5,
14342,2.7,
14343,3.1,
14344,6.9,
14345,4.2,
14346,5.1,
14347,4.5,
14348,4.5,
14349,4.7,
14350,4.1,
14351,4.2,
14352,4,
14353,4.9,
14354,6.6,
14355,7.2,
14356,6.8,
14357,3.1,
14358,5,
14359,3.5,
14360,6.5,
14361,6.5,
14362,2.1,
14363,5.3,
14364,3.1,
14365,5.4,
14366,5.5,
14367,6.2,
14368,3.5,
14369,4.2,
14370,5.3,
14371,5,
14372,6.3,
14373,4.3,
14374,5.5,
14375,4.4,
14376,4.7,
14377,5.4,
14378,5.8,
14379,4.8,
14380,7.5,
14381,4.3,
14382,2.4,
14383,5.5,
14384,5.2,
14385,5,
14386,4.9,
14387,3.3,
14388,3.9,
14389,3,
14390,3.8,
14391,5.7,
14392,7.3,
14393,3.1,
14394,2.4,
14395,7.2,
14396,4,
14397,4.7,
14398,5.7,
14399,2.3,
14400,6.1,
14401,5.8,
14402,5.4,
14403,4.2,
14404,5,
14405,5.3,
14406,6.4,
14407,4.8,
14408,4.6,
14409,5.1,
14410,6,
14411,2.2,
14412,3.1,
14413,4.6,
14414,4.6,
14415,7.7,
14416,4.4,
14417,4.7,
14418,4.6,
14419,5,
14420,5.9,
14421,3.5,
14422,6.8,
14423,4.8,
14424,2.6,
14425,5.1,
14426,3.3,
14427,7,
14428,7.4,
14429,4.9,
14430,3.9,
14431,4.1,
14432,3.5,
14433,5.9,
14434,5.3,
14435,3.1,
14436,6.3,
14437,2.5,
14438,4.1,
14439,3.2,
14440,3.8,
14441,3.2,
14442,4.1,
14443,4.7,
14444,3.9,
14445,7.7,
14446,5.6,
14447,6,
14448,4,
14449,5.5,
14450,6,
14451,4.5,
14452,6.3,
14453,2.9,
